obs,Comments,time..2,elapsed,date,hhmmss,averaging,id,machine,TIME..9,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME..59,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time..105,hhmmss..106,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccH2O_hum,AccCO2_soda,CO2_hrs,AccH2O_des,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,week
679,NA,1664305267,12236.4,9/27/22 14:01,14:01:06,5,a_n_280_133,ozzie,1664305259,0.003186045,3.186045114,14.09292392,365.092054,233.928478,21.27059486,33.19700634,0.189528175,2.762582228,0.182589525,0.114720699,321.5103323,25.88187224,25.88187224,3.350744217,57.74266102,1.809143403,3.133114011,1.541600814,-140.5045895,-168.1620066,-12.91697669,-0.073240547,-1.696649623,3.133619496,14.09292392,353.6911063,351.0799818,-3.058771096,64.9827279,3.186045114,16.36028971,19.98527152,0.012850352,128.2580031,1,0,1,0,48430,1999.997143,1681.1949,0.840598651,0.160755396,6,0.5,0: Broadleaf,2,TRUE,1664305259,365.0920714,364.4291429,19.89648929,16.21196071,358.8955,19.504,500.1353214,90.82773214,0.100037929,24.75278571,25.00982857,999.9,0,0,9993.861071,0,11.3638,0.662961929,372.5029643,370.43225,3.684523571,364.4291429,16.21196071,1.8071525,1.472497143,15.84875357,12.68494286,1999.997143,0.979996429,0.020003557,0,784.3298214,5.00063,15400.81071,17256.85714,37.312,37.3705,36.875,36.625,38.1915,1955.087143,39.91,0,1664305254,0,1664304421,13:47:01,1664304414,1664304421,1,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,-1.957396825,44.28791177,4.362813609,0,3.78628325,-1.753542777,0.172050126,0,0,2,0/2,2.97428,2.75371,0.0775308,0.0781022,0.0912109,0.0804004,36008.7,39269.9,35369.3,38627.5,45559.8,51295.7,55262.7,61946.3,1.99755,1.86313,0.107192,0,23.2187,999.9,60.536,27.462,24.5098,60.0563,49.7396,1,-0.129007,1.63368,20.1395,5.19962,12.0044,4.9755,3.29315,9999,9999,715.4,9999,1.86279,1.86768,1.86747,1.8686,1.86951,1.86554,1.86661,1.86799,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,6.053,0.3967,3.825782615,0.00683271,-6.37E-07,1.50E-11,0.066607876,-0.022196915,0.002441398,-2.29E-05,-3,1978,1,22,14.2,14.1,0.839844,2.61108,1.54785,2.30591,1.34644,2.32422,31.2591,14.6486,18,498.233,412.052,20.3736,25.5939,29.9989,25.4994,25.4391,16.7821,39.4765,91.5439,20.4634,318.749,16.5753,102.532,103.118,7
680,NA,1664305272,12241.4,9/27/22 14:01,14:01:11,5,a_n_280_133,ozzie,1664305264,0.003139643,3.139642636,13.219715,349.9592798,225.5893407,20.51255728,31.82136066,0.187547875,2.76166882,0.180748508,0.113558177,321.5132118,25.8740225,25.8740225,3.349186752,57.98893164,1.81458159,3.129186102,1.534605163,-138.4582402,-170.0643898,-13.06553,-0.074948236,-3.524867187,3.058666609,13.219715,337.0789195,335.6871394,-3.091466006,64.9827279,3.139642636,16.43571705,20.03426,0.009854959,128.2580031,1,0,1,0,48244,2000.015185,1681.210055,0.840598645,0.160755385,6,0.5,0: Broadleaf,2,TRUE,1664305264,349.9592963,347.0146296,19.95608148,16.35976296,343.8588889,19.56092222,500.116037,90.82876296,0.099989319,24.73178519,24.98681481,999.9,0,0,9988.354815,0,11.3638,2.944784074,357.0847037,352.7847037,3.59632037,347.0146296,16.35976296,1.812586296,1.485937778,15.8957,12.82402222,2000.015185,0.979996444,0.020003541,0,782.3162222,5.00063,15360.91852,17257.01111,37.312,37.36333333,36.87033333,36.62033333,38.187,1955.105185,39.91,0,1664305259,0,1664304421,13:47:01,1664304414,1664304421,1,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,1.147495675,28.31569564,2.80458324,0,3.67233825,-1.113841914,0.116469937,0,0,2,0/2,2.97435,2.75388,0.0747457,0.0751494,0.0913685,0.0807661,36117.9,39396.3,35369.9,38628.2,45552.3,51275.6,55263.4,61946.7,1.99755,1.86313,0.106595,0,23.2089,999.9,60.56,27.452,24.5018,60.4563,49.0465,1,-0.12983,1.51251,20.1412,5.19962,12.0041,4.97565,3.29323,9999,9999,715.4,9999,1.86279,1.86769,1.86743,1.86859,1.86951,1.86555,1.86661,1.86798,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,5.957,0.399,3.825782615,0.00683271,-6.37E-07,1.50E-11,0.066607876,-0.022196915,0.002441398,-2.29E-05,-3,1978,1,22,14.3,14.2,0.804443,2.60498,1.54785,2.30469,1.34644,2.35474,31.2374,14.6486,18,498.233,412.052,20.4371,25.5912,29.9993,25.4994,25.4391,16.0722,39.4765,91.1576,20.4818,298.5,16.6383,102.534,103.119,7
681,NA,1664305277,12246.4,9/27/22 14:01,14:01:16,5,a_n_280_133,ozzie,1664305269,0.003094688,3.094688006,12.44118526,335.8875561,217.4745731,19.7747895,30.54198762,0.185396517,2.762761026,0.178751798,0.112297035,321.5102183,25.87338261,25.87338261,3.349059819,58.19191281,1.819565437,3.126835584,1.529494382,-136.4757411,-171.9097873,-13.20120857,-0.076518661,-4.615187354,3.022713063,12.44118526,320.933854,320.3795273,-3.068112474,64.9827279,3.094688006,16.55564728,20.08436788,0.011643743,128.2580031,2,0,1,0,48576,1999.996429,1681.1943,0.840598651,0.160755396,6,0.5,0: Broadleaf,2,TRUE,1664305269,335.8875714,331.5686429,20.01079286,16.4569,329.8768929,19.61316786,500.1095357,90.82923929,0.099963257,24.71920714,24.97765,999.9,0,0,9994.751071,0,11.3638,4.319101429,342.7456429,337.1152143,3.553892143,331.5686429,16.4569,1.817564643,1.494768571,15.93862857,12.91458214,1999.996429,0.979996536,0.020003446,0,780.4411429,5.00063,15323.71071,17256.85357,37.312,37.348,36.866,36.60475,38.187,1955.086429,39.91,0,1664305264,0,1664304421,13:47:01,1664304414,1664304421,1,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,3.153432175,18.23722074,1.800342913,0,3.58782875,-0.607466904,0.060894387,0,0,2,0/2,2.97435,2.75402,0.0719078,0.0718554,0.0915201,0.080947,36228.8,39536.5,35370,38628,45544.6,51265.7,55263.5,61947.2,1.99727,1.8631,0.10737,0,23.1977,999.9,60.56,27.462,24.5169,60.4363,49.6595,1,-0.130036,1.5088,20.141,5.19992,12.0052,4.97555,3.29315,9999,9999,715.4,9999,1.86279,1.86769,1.86747,1.86859,1.86951,1.86554,1.86661,1.86798,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,5.861,0.4011,3.825782615,0.00683271,-6.37E-07,1.50E-11,0.066607876,-0.022196915,0.002441398,-2.29E-05,-3,1978,1,22,14.4,14.3,0.772705,2.61719,1.54785,2.30469,1.34644,2.3938,31.2591,14.6486,18,498.054,412.038,20.4779,25.5885,29.9997,25.4994,25.4391,15.4512,39.1886,91.1576,20.5057,283.323,16.6965,102.534,103.119,7
682,NA,1664305282,12251.4,9/27/22 14:01,14:01:21,5,a_n_280_133,ozzie,1664305274,0.003007122,3.007121832,11.69686291,319.8397633,205.5986069,18.69522937,29.08325998,0.180294839,2.765662974,0.174010462,0.109302916,321.5110247,25.88163547,25.88163547,3.350697231,58.38537744,1.824011645,3.12408984,1.526685586,-132.6140728,-175.5131979,-13.46334306,-0.079589048,-5.673626149,2.996341633,11.69686291,303.5319709,304.4115576,-3.178515329,64.9827279,3.007121832,16.58879805,20.10197455,0.002341048,128.2580031,1,0,1,0,48475,2000.001481,1681.198544,0.840598649,0.160755393,6,0.5,0: Broadleaf,2,TRUE,1664305274,319.8397778,314.1827407,20.05935556,16.53667778,313.9315556,19.65954444,500.1144815,90.83077778,0.099942278,24.7045037,24.96408148,999.9,0,0,10011.72704,0,11.3638,5.657121852,326.3865556,319.4647407,3.522686667,314.1827407,16.53667778,1.822007407,1.502038889,15.97685556,12.98883333,2000.001481,0.979996556,0.020003426,0,778.508037,5.00063,15284.97778,17256.9037,37.312,37.326,36.861,36.583,38.187,1955.091481,39.91,0,1664305269,0,1664304421,13:47:01,1664304414,1664304421,1,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,4.975919,15.17537674,1.491979149,0,3.5403575,-0.377861313,0.038174295,0,0,2,0/2,2.97439,2.75388,0.0689227,0.0688356,0.0915738,0.0811243,36345.1,39665.5,35369.8,38628.5,45541.7,51255.8,55263.4,61947.3,1.9976,1.86353,0.107549,0,23.1878,999.9,60.585,27.452,24.515,60.1763,49.0505,1,-0.13003,1.49159,20.1411,5.19977,12.0046,4.97555,3.29315,9999,9999,715.4,9999,1.86279,1.86769,1.86744,1.86859,1.86951,1.86554,1.86661,1.86798,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,5.761,0.4018,3.825782615,0.00683271,-6.37E-07,1.50E-11,0.066607876,-0.022196915,0.002441398,-2.29E-05,-3,1978,1,22,14.5,14.3,0.738525,2.6123,1.54785,2.30591,1.34644,2.34985,31.2591,14.6486,18,498.266,412.274,20.5075,25.5859,29.9998,25.4994,25.4386,14.7053,38.8904,91.1576,20.5339,263.198,16.7626,102.534,103.12,7
683,NA,1664305287,12256.4,9/27/22 14:01,14:01:26,5,a_n_280_133,ozzie,1664305279,0.002946202,2.946202011,10.85738056,305.4174151,197.1448195,17.92656553,27.7718954,0.176579536,2.764946063,0.170545323,0.107115798,321.5109593,25.89211975,25.89211975,3.352778376,58.49327388,1.826667344,3.122867336,1.526111032,-129.9275087,-178.0069149,-13.6584444,-0.081908723,-6.582786086,2.963535738,10.85738056,286.9486295,288.7481091,-3.15677393,64.9827279,2.946202011,16.65473549,20.11465212,0.000380694,128.2580031,2,0,1,0,48330,2000.001071,1681.1982,0.840598649,0.160755394,6,0.5,0: Broadleaf,2,TRUE,1664305279,305.4174286,298.6058571,20.08851071,16.60454286,299.6015714,19.68738214,500.1198929,90.83096071,0.099988307,24.69795357,24.96435714,999.9,0,0,10007.46964,0,11.3638,6.811683214,311.6784643,303.647,3.483965714,298.6058571,16.60454286,1.824658214,1.508205714,15.99963929,13.05154286,2000.001071,0.979996643,0.020003336,0,777.0031071,5.00063,15255.31786,17256.90714,37.312,37.31875,36.85025,36.56875,38.187,1955.091071,39.91,0,1664305274,0,1664304421,13:47:01,1664304414,1664304421,1,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,5.9368105,14.78744758,1.46140859,0,3.512401,-0.41399212,0.042152519,0,0,2,0/2,2.97443,2.75386,0.0659032,0.0653717,0.0916066,0.0814357,36463.4,39813.3,35370.2,38628.7,45540.2,51238.8,55263.8,61947.9,1.99743,1.86348,0.109345,0,23.1757,999.9,60.585,27.462,24.5301,60.2163,49.6394,1,-0.130506,1.46728,20.1415,5.20037,12.0046,4.9757,3.29325,9999,9999,715.4,9999,1.86279,1.86769,1.86744,1.86859,1.86951,1.86554,1.86661,1.86798,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,5.662,0.4024,3.825782615,0.00683271,-6.37E-07,1.50E-11,0.066607876,-0.022196915,0.002441398,-2.29E-05,-3,1978,1,22,14.5,14.4,0.701904,2.62573,1.54785,2.30591,1.34644,2.28271,31.2591,14.6486,18,498.152,412.24,20.5386,25.583,29.9999,25.4994,25.438,14.0249,38.5895,90.779,20.5597,249.742,16.8287,102.535,103.12,7
684,NA,1664305292,12261.4,9/27/22 14:01,14:01:31,5,a_n_280_133,ozzie,1664305284,0.002897263,2.897262844,9.976496904,289.0250246,187.7907818,17.07581678,26.28104702,0.173621465,2.763615257,0.167781424,0.10537173,321.511202,25.89753823,25.89753823,3.353854396,58.57917204,1.82841179,3.121266017,1.525442606,-127.7692914,-180.0073771,-13.81837204,-0.083838554,-7.733746851,2.932186876,9.976496904,269.2633812,272.5503758,-3.243497919,64.9827279,2.897262844,16.71324819,20.11734909,0.000192858,128.2580031,2,0,1,0,48261,2000.002593,1681.199477,0.840598649,0.160755393,6,0.5,0: Broadleaf,2,TRUE,1664305284,289.025037,280.7635926,20.1079037,16.6609,283.3144074,19.70591111,500.125963,90.82996296,0.100042322,24.68937037,24.96572222,999.9,0,0,9999.716667,0,11.3638,8.261471481,294.9558889,285.5199259,3.447009259,280.7635926,16.6609,1.82640037,1.513307778,16.01458519,13.10323704,2000.002593,0.979996556,0.020003426,0,775.7371481,5.00063,15228.57778,17256.91481,37.312,37.312,36.833,36.562,38.187,1955.092593,39.91,0,1664305279,0,1664304421,13:47:01,1664304414,1664304421,1,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,7.530164,16.26396315,1.602620192,0,3.4641075,-0.451394522,0.046149483,0,0,2,0/2,2.97455,2.75376,0.0627326,0.0619681,0.0916125,0.0814889,36587.1,39958.4,35370.1,38628.8,45540,51235.9,55263.9,61948.1,1.99758,1.86383,0.110105,0,23.1647,999.9,60.585,27.462,24.5302,60.2263,48.9663,1,-0.130495,1.4597,20.1415,5.20022,12.0047,4.97575,3.29318,9999,9999,715.4,9999,1.86279,1.86769,1.86745,1.86859,1.86951,1.86554,1.86661,1.86798,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,5.559,0.4025,3.825782615,0.00683271,-6.37E-07,1.50E-11,0.066607876,-0.022196915,0.002441398,-2.29E-05,-3,1978,1,22,14.6,14.5,0.670166,2.62207,1.54785,2.30469,1.34644,2.29736,31.2591,14.6486,18,498.24,412.429,20.5646,25.5799,29.9999,25.4983,25.4369,13.3131,38.287,90.779,20.5793,229.659,16.9015,102.535,103.121,7
685,NA,1664305297,12266.4,9/27/22 14:01,14:01:36,5,a_n_280_133,ozzie,1664305289,0.002852319,2.852319264,9.10259073,274.2936315,180.1732876,16.38284995,24.94105241,0.170618364,2.761431739,0.164970767,0.103598571,321.5077103,25.90915744,25.90915744,3.356162792,58.59889065,1.828850552,3.120964461,1.527312241,-125.7872795,-181.8356557,-13.97046227,-0.085687201,-8.593314525,2.888656789,9.10259073,252.4676226,256.5526182,-3.187378766,64.9827279,2.852319264,16.7549676,20.11093394,-0.000294483,128.2580031,2,0,1,0,48297,1999.980714,1681.1811,0.840598656,0.160755405,6,0.5,0: Broadleaf,2,TRUE,1664305289,274.2936429,264.9345714,20.11310714,16.7172,268.6779286,19.71088214,500.1120714,90.82828214,0.100013446,24.68775357,24.96982143,999.9,0,0,9987.008214,0,11.3638,9.359083214,279.9237143,269.4380714,3.395916071,264.9345714,16.7172,1.826839286,1.518393571,16.01834643,13.15459643,1999.980714,0.979996429,0.020003557,0,774.8951786,5.00063,15211.00357,17256.71786,37.312,37.312,36.81875,36.562,38.187,1955.070714,39.91,0,1664305284,0,1664304421,13:47:01,1664304414,1664304421,1,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,8.55710275,14.27087133,1.409744036,0,3.4336765,-0.586110619,0.057720864,0,0,2,0/2,2.9743,2.75367,0.0595385,0.0585046,0.0915968,0.081895,36711.5,40105.4,35369.9,38628.4,45540.3,51212.5,55263.5,61947.5,1.99732,1.86395,0.110865,0,23.1542,999.9,60.585,27.452,24.5155,60.0263,49.6715,1,-0.130869,1.45003,20.1416,5.20037,12.0055,4.9757,3.29308,9999,9999,715.4,9999,1.86279,1.86768,1.86748,1.8686,1.86951,1.86555,1.86661,1.86799,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,5.458,0.4022,3.825782615,0.00683271,-6.37E-07,1.50E-11,0.066607876,-0.022196915,0.002441398,-2.29E-05,-3,1978,1,22,14.7,14.6,0.632324,2.62329,1.54785,2.30469,1.34644,2.3877,31.2591,14.6399,18,498.066,412.499,20.5848,25.5767,29.9999,25.4973,25.4369,12.6329,37.9967,90.3967,20.5994,216.135,16.972,102.534,103.12,7
686,NA,1664305302,12271.4,9/27/22 14:01,14:01:41,5,a_n_280_133,ozzie,1664305294,0.002768638,2.768637999,8.257761945,257.6685823,169.4793678,15.41023522,23.42900799,0.165102476,2.761738996,0.159808608,0.100341873,321.5052909,25.92599902,25.92599902,3.359511184,58.63047896,1.829174964,3.119836298,1.53033622,-122.0969358,-185.2642152,-14.23307007,-0.088930129,-9.619090659,2.828753369,8.257761945,235.1646228,240.4601879,-3.225223891,64.9827279,2.768637999,16.87357703,20.12562667,0.000293836,128.2580031,2,0,1,0,48280,1999.965556,1681.168366,0.84059866,0.160755414,6,0.5,0: Broadleaf,2,TRUE,1664305294,257.6685926,247.0025926,20.11698148,16.79146667,252.1602222,19.71458889,500.1055556,90.82696296,0.099947022,24.6817037,24.97044074,999.9,0,0,9988.967037,0,11.3638,10.66594148,262.9584074,251.2199259,3.325533333,247.0025926,16.79146667,1.827165556,1.525117407,16.02113704,13.22221111,1999.965556,0.979996333,0.020003656,0,774.3124074,5.00063,15197.84444,17256.58148,37.30740741,37.312,36.812,36.562,38.18240741,1955.055556,39.91,0,1664305289,0,1664304421,13:47:01,1664304414,1664304421,1,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,9.9648785,14.42546949,1.407831431,0,3.357193,-0.803934934,0.079891999,0,0,2,0/2,2.97452,2.75401,0.0562456,0.0549671,0.0916424,0.0821046,36840.3,40256.4,35370.2,38628.7,45538.2,51200.8,55263.9,61947.6,1.99723,1.86373,0.111118,0,23.1445,999.9,60.585,27.462,24.5312,60.4563,49.2829,1,-0.131029,1.43382,20.1415,5.20007,12.0061,4.97565,3.2931,9999,9999,715.4,9999,1.86279,1.86768,1.86749,1.86861,1.86951,1.86555,1.86661,1.868,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,5.355,0.4029,3.825782615,0.00683271,-6.37E-07,1.50E-11,0.066607876,-0.022196915,0.002441398,-2.29E-05,-3,1978,1,22,14.8,14.7,0.599365,2.63062,1.54785,2.30591,1.34644,2.27783,31.2591,14.6399,18,498.001,412.373,20.6043,25.5739,30,25.4973,25.4369,12.0201,37.7183,90.3967,20.6198,195.977,17.0339,102.535,103.12,7
687,NA,1664305307,12276.4,9/27/22 14:01,14:01:46,5,a_n_280_133,ozzie,1664305299,0.002730096,2.730096172,7.528911137,242.8450621,161.1028048,14.64854098,22.08109193,0.162580081,2.76249663,0.157445387,0.09885119,321.5047463,25.93393382,25.93393382,3.361089768,58.64679352,1.829426991,3.119398148,1.531662778,-120.3972412,-186.8467921,-14.35111996,-0.090406995,-10.20312713,2.774374745,7.528911137,218.8224158,224.6347455,-3.147148578,64.9827279,2.730096172,16.91506858,20.12467576,-7.14E-06,128.2580031,2,0,1,0,48355,1999.962143,1681.1655,0.840598661,0.160755416,6,0.5,0: Broadleaf,2,TRUE,1664305299,242.8450714,231.4121071,20.11980714,16.85819643,237.4327857,19.71728214,500.1004286,90.826725,0.099941339,24.67935357,24.97312143,999.9,0,0,9993.466429,0,11.35911786,11.43296786,247.83125,235.3790714,3.261623571,231.4121071,16.85819643,1.827416786,1.531174286,16.02329643,13.28294286,1999.962143,0.979996536,0.020003446,0,773.9885,5.00063,15192.02143,17256.55357,37.29871429,37.312,36.812,36.562,38.1715,1955.052143,39.91,0,1664305294,0,1664304421,13:47:01,1664304414,1664304421,1,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,10.831604,11.04048428,1.078482994,0,3.308337,-0.820725929,0.081251368,0,0,2,0/2,2.97439,2.75395,0.0529563,0.0515593,0.0916385,0.0823781,36968.5,40401.4,35370.1,38628.6,45538.2,51185.5,55263.8,61947.7,1.99735,1.8638,0.112392,0,23.1338,999.9,60.585,27.462,24.5309,60.4363,49.6995,1,-0.131085,1.41739,20.1418,5.19917,12.0055,4.97545,3.293,9999,9999,715.4,9999,1.86279,1.86768,1.86749,1.8686,1.86951,1.86554,1.86661,1.86799,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,5.255,0.4027,3.825782615,0.00683271,-6.37E-07,1.50E-11,0.066607876,-0.022196915,0.002441398,-2.29E-05,-3,1978,1,22,14.9,14.8,0.565186,2.62817,1.54785,2.30469,1.34644,2.40112,31.2591,14.6399,18,498.067,412.415,20.6237,25.5707,29.9999,25.4955,25.4369,11.288,37.7183,90.3967,20.6366,182.55,17.1018,102.534,103.12,7
688,NA,1664305312,12281.4,9/27/22 14:01,14:01:51,5,a_n_280_133,ozzie,1664305304,0.00266103,2.661030453,6.642333512,226.4126955,152.1177384,13.83157221,20.58697151,0.158072113,2.763844175,0.153215928,0.096183837,321.5146305,25.94870614,25.94870614,3.364030364,58.67603293,1.829932584,3.118705361,1.53409778,-117.351443,-189.6928553,-14.56342507,-0.093092831,-10.8746447,2.708300204,6.642333512,202.5099465,209.1659576,-3.09727728,64.9827279,2.661030453,17.00625284,20.13300303,0.000164487,128.2580031,2,0,1,0,48605,2000.024074,1681.217522,0.840598643,0.16075538,6,0.5,0: Broadleaf,2,TRUE,1664305304,226.4127037,214.1015185,20.12534815,16.94145556,221.1072963,19.72257407,500.1038148,90.82678148,0.099972719,24.67563704,24.97599259,999.9,0,0,10001.41926,0,11.35306667,12.31120741,231.0628519,217.7904444,3.18388963,214.1015185,16.94145556,1.827921111,1.538738889,16.02762593,13.35855185,2000.024074,0.979996889,0.020003081,0,773.9265556,5.00063,15191.25926,17257.09259,37.29362963,37.312,36.81433333,36.562,38.15025926,1955.114074,39.91,0,1664305299,0,1664304421,13:47:01,1664304414,1664304421,1,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,11.6536075,9.473075797,0.935816183,0,3.23984275,-0.885453996,0.086719344,0,0,2,0/2,2.97439,2.75386,0.0496592,0.0479367,0.0916619,0.0825404,37097.3,40555.6,35370.1,38628.5,45536.8,51176.4,55263.6,61947.8,1.99743,1.8641,0.112757,0,23.125,999.9,60.585,27.462,24.5292,60.2363,49.0585,1,-0.131176,1.40521,20.1418,5.19992,12.0049,4.97555,3.293,9999,9999,715.4,9999,1.86279,1.86768,1.86747,1.86861,1.86951,1.86554,1.86661,1.86799,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,5.155,0.4031,3.825782615,0.00683271,-6.37E-07,1.50E-11,0.066607876,-0.022196915,0.002441398,-2.29E-05,-3,1978,1,22,15,14.8,0.531006,2.63184,1.54785,2.30469,1.34644,2.323,31.2374,14.6399,18,498.112,412.571,20.6399,25.5675,29.9998,25.4951,25.4353,10.6159,37.1698,90.0192,20.6504,169.077,17.1657,102.534,103.12,7
689,NA,1664305317,12286.4,9/27/22 14:01,14:01:56,5,a_n_280_133,ozzie,1664305309,0.002627244,2.627244241,5.999474834,211.8950997,143.7291198,13.06880836,19.26691301,0.155847821,2.764231949,0.151125784,0.094865953,321.5188823,25.95747317,25.95747317,3.365776604,58.68685838,1.830228253,3.118633888,1.535548351,-115.861471,-191.0831262,-14.66872266,-0.094437588,-11.45844902,2.666682689,5.999474834,185.8277526,193.4858242,-3.143001798,64.9827279,2.627244241,17.03608638,20.12542848,-8.04E-05,128.2580031,2,0,1,0,48390,2000.050714,1681.2399,0.840598635,0.160755365,6,0.5,0: Broadleaf,2,TRUE,1664305309,211.8951071,198.8258214,20.12862143,16.99368214,206.6844286,19.72569286,500.1065357,90.826625,0.100031821,24.67525357,24.97867143,999.9,0,0,10003.7275,0,11.35345,13.06932857,216.2478929,202.26225,3.134934643,198.8258214,16.99368214,1.828214643,1.543479286,16.03013929,13.40574643,2000.050714,0.979996964,0.020003004,0,774.1765357,5.00063,15194.81786,17257.32857,37.29428571,37.312,36.81425,36.562,38.13607143,1955.140714,39.91,0,1664305304,0,1664304421,13:47:01,1664304414,1664304421,1,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,12.54872,9.3440803,0.921927113,0,3.17257125,-0.6671794,0.065126426,0,0,2,0/2,2.97451,2.75385,0.0462413,0.0441841,0.0916369,0.0827587,37230.8,40715.7,35370.3,38628.7,45538.3,51164.4,55264,61948.2,1.99735,1.86415,0.113904,0,23.1163,999.9,60.585,27.462,24.531,60.2163,49.6114,1,-0.131753,1.3955,20.1419,5.19932,12.0052,4.9755,3.29303,9999,9999,715.4,9999,1.86279,1.86768,1.86745,1.86859,1.86951,1.86554,1.86661,1.86798,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,5.055,0.4027,3.825782615,0.00683271,-6.37E-07,1.50E-11,0.066607876,-0.022196915,0.002441398,-2.29E-05,-3,1978,1,22,15,14.9,0.494385,2.64038,1.54785,2.30469,1.34644,2.31689,31.2374,14.6399,18,498.052,412.595,20.6543,25.5643,29.9998,25.4939,25.4348,9.85815,36.898,90.0192,20.6665,148.944,17.2403,102.535,103.121,7
